antenna	0	Antenna3	1666.6666666666667	800.0
antenna	1	Antenna3	3333.3333333333335	800.0
antenna	2	Antenna3	1666.6666666666667	1600.0
antenna	3	Antenna3	3333.3333333333335	1600.0
antenna	4	Antenna3	1666.6666666666667	2400.0
antenna	5	Antenna3	3333.3333333333335	2400.0
antenna	6	Antenna3	2500.0	3200.0
ue	727	UE3-App3	2146.1426288461635	947.8898709072434	Detection-Automobile
ue	728	UE3-App3	2593.446887725665	3252.2977299194413	Detection-Automobile
ue	729	UE3-App3	3055.82827508658	260.3402482062292	Detection-Automobile
ue	730	UE3-App3	3171.4039726541096	2144.183775031363	Detection-Automobile
ue	731	UE3-App3	89.5917556479578	2924.9217891466956	Detection-Automobile
ue	732	UE3-App3	443.9935876731354	618.1377437305902	Detection-Automobile
ue	733	UE3-App3	4410.37304412236	2836.0547650157023	Detection-Automobile
ue	734	UE3-App3	4099.038485146367	1640.531213948523	Detection-Automobile
ue	735	UE3-App3	272.58549789487466	914.357536530721	Detection-Automobile
ue	736	UE3-App3	3146.8840687261977	72.6190613874155	Detection-Automobile
ue	737	UE3-App3	1947.1669875185285	3362.1399997063313	Detection-Automobile
ue	738	UE3-App3	947.6142615686434	2070.0134249766743	Detection-Automobile
ue	739	UE3-App3	4313.3130361567055	329.45711398134216	Detection-Automobile
ue	740	UE3-App3	1480.6901116514073	219.19128459547247	Detection-Automobile
ue	741	UE3-App3	2342.483590031119	2157.536431064443	Detection-Automobile
ue	742	UE3-App3	2297.77726657603	1246.9021504237348	Detection-Automobile
ue	743	UE3-App3	461.75090766871256	1683.861360652561	Detection-Automobile
ue	744	UE3-App3	3720.503061365578	938.7687743042162	Detection-Automobile
ue	745	UE3-App3	2994.9167661220854	1696.5675584773128	Detection-Automobile
ue	746	UE3-App3	2509.4345584132393	1522.456695540707	Detection-Automobile
ue	747	UE3-App3	1761.822270054944	1416.439235223153	Detection-Automobile
ue	748	UE3-App3	3203.182577392508	3015.3329320247667	Detection-Automobile
ue	749	UE3-App3	4128.906518141873	1527.6537380717825	Detection-Automobile
ue	750	UE3-App3	414.62160474562086	2076.6010268456603	Detection-Automobile
ue	751	UE3-App3	2689.3745336586494	1268.7973808625256	Detection-Automobile
ue	752	UE3-App3	2451.837766692677	2262.800582016781	Detection-Automobile
ue	753	UE3-App3	381.67640381699727	1375.468211543905	Detection-Automobile
ue	754	UE3-App3	153.75880331574066	1662.3670994015915	Detection-Automobile
ue	755	UE3-App3	3692.5913103846756	1503.5951831958805	Detection-Automobile
ue	756	UE3-App3	2253.7165310104633	1130.467972373206	Detection-Automobile
ue	757	UE3-App3	3826.958751230991	1486.9762348465465	Detection-Automobile
ue	758	UE3-App3	4081.833804495845	1936.0044976651016	Detection-Automobile
ue	759	UE3-App3	1129.0574334559644	1877.7507991934176	Detection-Automobile
ue	760	UE3-App3	3298.4985065139495	323.5315811785419	Detection-Automobile
ue	761	UE3-App3	1575.3085943921642	810.851632795547	Detection-Automobile
ue	762	UE3-App3	380.87761444467895	848.1078239403753	Detection-Automobile
ue	763	UE3-App3	2760.679386826962	2300.1671054421035	Detection-Automobile
ue	764	UE3-App3	4370.566826852132	2807.1778579993147	Detection-Automobile
ue	765	UE3-App3	4359.5332501305675	2896.7229518485847	Detection-Automobile
ue	766	UE3-App3	2388.266667663702	738.7588787856383	Detection-Automobile
ue	767	UE3-App3	4631.884546302515	248.9845952148359	Detection-Automobile
ue	768	UE3-App3	2265.4867093920975	1231.651559183537	Detection-Automobile
ue	769	UE3-App3	1990.1336299652075	544.9997847124365	Detection-Automobile
ue	770	UE3-App3	921.6368503683677	1120.300213944537	Detection-Automobile
ue	771	UE3-App3	4638.167995740155	2635.1460500311778	Detection-Automobile
ue	772	UE3-App3	521.4454834774382	3580.0835355419963	Detection-Automobile
ue	773	UE3-App3	4550.893052455737	284.63568950389055	Detection-Automobile
ue	774	UE3-App3	4847.912027223853	1323.7757660604364	Detection-Automobile
ue	775	UE3-App3	4652.063717480238	2438.69984222719	Detection-Automobile
ue	776	UE3-App3	1895.2244080038317	3926.7583204104835	Detection-Automobile
ue	777	UE3-App3	1545.9391648619314	851.0870378788395	Detection-Automobile
ue	778	UE3-App3	429.63497940070806	3385.506936613251	Detection-Automobile
ue	779	UE3-App3	702.5245678458177	3113.5291305639716	Detection-Automobile
ue	780	UE3-App3	1360.4693885174158	3307.693983235905	Detection-Automobile
ue	781	UE3-App3	4984.387886013875	195.56048598244956	Detection-Automobile
ue	782	UE3-App3	613.8816746763528	2481.972270841211	Detection-Automobile
ue	783	UE3-App3	4041.4408986610692	212.5720980601382	Detection-Automobile
ue	784	UE3-App3	3855.75520161623	515.1970486445605	Detection-Automobile
ue	785	UE3-App3	3256.940758991727	2597.6243180066585	Detection-Automobile
ue	786	UE3-App3	325.61024156179013	3234.908043793103	Detection-Automobile
ue	787	UE3-App3	2140.11479470316	1160.1669567012407	Detection-Automobile
ue	788	UE3-App3	59.33974677189072	2737.0683680503357	Detection-Automobile
ue	789	UE3-App3	971.3005429214707	1371.6585726822148	Detection-Automobile
ue	790	UE3-App3	4602.561284605131	1088.0764668014476	Detection-Automobile
ue	791	UE3-App3	1866.188654423898	2313.100743713	Detection-Automobile
ue	792	UE3-App3	2105.76858443176	1864.0769472468637	Detection-Automobile
ue	793	UE3-App3	2591.1643726261477	71.99563115327524	Detection-Automobile
ue	794	UE3-App3	2117.6577675707904	200.03782406740598	Detection-Automobile
ue	795	UE3-App3	3343.922554636835	1013.3508001403209	Detection-Automobile
ue	796	UE3-App3	798.1851389251362	1370.8834505116527	Detection-Automobile
ue	797	UE3-App3	660.5690933217086	559.4310156229424	Detection-Automobile
ue	798	UE3-App3	3085.8203422050083	1237.7467287839163	Detection-Automobile
ue	799	UE3-App3	4907.376773730473	1654.227499256739	Detection-Automobile
ue	800	UE3-App3	2641.6548735110114	3265.818988057881	Detection-Automobile
ue	801	UE3-App3	2779.892311987084	3370.5530206376475	Detection-Automobile
ue	802	UE3-App3	2581.1508525467407	1429.3906831927807	Detection-Automobile
ue	803	UE3-App3	4316.860909594436	3006.0970911267887	Detection-Automobile
ue	804	UE3-App3	3594.905830232228	967.3344271470582	Detection-Automobile
ue	805	UE3-App3	3707.5192153295848	3847.78215257418	Detection-Automobile
ue	806	UE3-App3	3380.1953128545606	700.0046101425669	Detection-Automobile
ue	807	UE3-App3	4059.336208426506	176.3039129245833	Detection-Automobile
ue	808	UE3-App3	3215.996315451824	270.6097972746375	Detection-Automobile
ue	809	UE3-App3	626.8887543892483	894.420853742667	Detection-Automobile
ue	810	UE3-App3	2274.6938639541822	380.7023248157408	Detection-Automobile
ue	811	UE3-App3	4608.789438927113	930.0084391656286	Detection-Automobile
ue	812	UE3-App3	4437.509699006348	164.16279662144836	Detection-Automobile
ue	813	UE3-App3	3011.215228366645	2067.538604685734	Detection-Automobile
ue	814	UE3-App3	650.4098894760617	2687.6700665252833	Detection-Automobile
ue	815	UE3-App3	1970.78536855286	2367.771648458002	Detection-Automobile
ue	816	UE3-App3	3063.0239598027633	1986.233922956729	Detection-Automobile
ue	817	UE3-App3	4214.169933380685	3577.088075985817	Detection-Automobile
ue	818	UE3-App3	2377.4843282173147	1480.0779452133825	Detection-Automobile
ue	819	UE3-App3	3971.5051934119774	964.7678567361373	Detection-Automobile
ue	820	UE3-App3	3478.56815355	2647.9952882866037	Detection-Automobile
ue	821	UE3-App3	3774.6819881123693	3316.214467873796	Detection-Automobile
ue	822	UE3-App3	1833.806935920631	2449.3980610961125	Detection-Automobile
ue	823	UE3-App3	298.10025856182796	71.77550242218935	Detection-Automobile
ue	824	UE3-App3	4404.247983055324	3641.3163211164097	Detection-Automobile
ue	825	UE3-App3	2814.8075769214893	3679.223573533168	Detection-Automobile
ue	826	UE3-App3	2410.6382048923524	140.49907996740296	Detection-Automobile
ue	827	UE3-App3	2386.4335929865056	2396.8154384207983	Detection-Automobile
ue	828	UE3-App3	2659.965150322651	2746.8664365079567	Detection-Automobile
ue	829	UE3-App3	3661.060550530394	1264.8642087856817	Detection-Automobile
ue	830	UE3-App3	1203.4544377709276	1042.0150200356645	Detection-Automobile
ue	831	UE3-App3	1836.8334830548704	505.6779342570647	Detection-Automobile
ue	832	UE3-App3	2048.6855740989713	84.14568781856742	Detection-Automobile
ue	833	UE3-App3	872.0212921796393	3472.572890806912	Detection-Automobile
ue	834	UE3-App3	47.25410221715098	2981.2641311783154	Detection-Automobile
ue	835	UE3-App3	2280.5677874073476	2051.9550276767136	Detection-Automobile
ue	836	UE3-App3	4622.31956535668	660.0881409086236	Detection-Automobile
ue	837	UE3-App3	3159.3449292704586	1573.7394579428783	Detection-Automobile
ue	838	UE3-App3	4425.109725225038	1464.9451257788255	Detection-Automobile
ue	839	UE3-App3	3075.973705095138	3437.524200782993	Detection-Automobile
ue	840	UE3-App3	2668.751972144247	1450.844466704505	Detection-Automobile
ue	841	UE3-App3	1674.991248118445	2862.8061256472006	Detection-Automobile
ue	842	UE3-App3	1471.0881328415924	2110.632181813018	Detection-Automobile
ue	843	UE3-App3	1621.7154711563621	1276.440295878509	Detection-Automobile
ue	844	UE3-App3	1374.5576034312253	3039.2935473836665	Detection-Automobile
ue	845	UE3-App3	1907.0374700430928	787.9960159141062	Detection-Automobile
ue	846	UE3-App3	2817.86131748095	2379.0393062463013	Detection-Automobile
ue	847	UE3-App3	148.41227640939857	3933.447617490149	Detection-Automobile
ue	848	UE3-App3	4663.04138583713	3284.7639517114435	Detection-Automobile
ue	849	UE3-App3	4069.1516753714413	3112.277097607765	Detection-Automobile
ue	850	UE3-App3	3971.5994061907345	2836.862588443248	Detection-Automobile
ue	851	UE3-App3	4989.544339143104	3921.4956995315847	Detection-Automobile
ue	852	UE3-App3	1493.4945291273852	3094.2497985786586	Detection-Automobile
ue	853	UE3-App3	516.6254196634034	2468.260060397561	Detection-Automobile
ue	854	UE3-App3	4333.119435702406	3054.1272782207734	Detection-Automobile
ue	855	UE3-App3	1399.1188176871558	1433.874118671704	Detection-Automobile
ue	856	UE3-App3	2377.0784504246517	3935.4884136354376	Detection-Automobile
ue	857	UE3-App3	2757.1649960121026	3858.1342312133725	Detection-Automobile
ue	858	UE3-App3	724.7845026931684	1636.7017768433345	Detection-Automobile
ue	859	UE3-App3	280.36182016147177	158.4161621264007	Detection-Automobile
ue	860	UE3-App3	4479.373628669783	1664.6581538775772	Detection-Automobile
ue	861	UE3-App3	432.56806755911884	2493.6020585230604	Detection-Automobile
ue	862	UE3-App3	4840.418107536226	651.2217303156004	Detection-Automobile
ue	863	UE3-App3	673.0996850671035	814.8064916808548	Detection-Automobile
ue	864	UE3-App3	1266.3652481020656	333.3465607260139	Detection-Automobile
ue	865	UE3-App3	1788.4860900646788	70.84719055664588	Detection-Automobile
ue	866	UE3-App3	13.558178541050022	2484.8500937654953	Detection-Automobile
ue	867	UE3-App3	2449.3403404196865	444.10160424707556	Detection-Automobile
ue	868	UE3-App3	2232.7657433415357	861.6281985880082	Detection-Automobile
ue	869	UE3-App3	1622.7770924139772	961.0891620688673	Detection-Automobile
ue	870	UE3-App3	351.6212264044802	3735.789215757743	Detection-Automobile
ue	871	UE3-App3	2976.9056409179566	1737.3551308168667	Detection-Automobile
ue	872	UE3-App3	4864.221842499319	916.8908514157439	Detection-Automobile
ue	873	UE3-App3	3327.4582163649325	407.0402634188025	Detection-Automobile
ue	874	UE3-App3	2512.389417623845	1063.6645317303078	Detection-Automobile
ue	875	UE3-App3	3007.859254612488	3895.05000658982	Detection-Automobile
ue	876	UE3-App3	1420.0976686526592	1272.1960033807702	Detection-Automobile
ue	877	UE3-App3	668.3708500825052	2795.633333462372	Detection-Automobile
ue	878	UE3-App3	4708.373891920006	578.9658069445204	Detection-Automobile
ue	879	UE3-App3	282.8375519329316	1607.4837737804078	Detection-Automobile
ue	880	UE3-App3	2448.9303599351047	2576.004029817378	Detection-Automobile
ue	881	UE3-App3	3730.9085835507744	988.835149367647	Detection-Automobile
ue	882	UE3-App3	2356.4827252031246	295.46939428736516	Detection-Automobile
ue	883	UE3-App3	952.3626709050055	2272.747580989855	Detection-Automobile
ue	884	UE3-App3	1736.9575140383295	283.2138242427496	Detection-Automobile
ue	885	UE3-App3	1012.4777820211875	3043.1753067654968	Detection-Automobile
ue	886	UE3-App3	2430.802431587385	2323.4215803033494	Detection-Automobile
ue	887	UE3-App3	4418.352174054229	1976.8476385129195	Detection-Automobile
ue	888	UE3-App3	1102.9678822977698	3366.606128059252	Detection-Automobile
ue	889	UE3-App3	3866.0424510205276	1453.9682102015481	Detection-Automobile
ue	890	UE3-App3	2391.329000579374	2949.956566056175	Detection-Automobile
ue	891	UE3-App3	2403.3277428916854	879.0226676396237	Detection-Automobile
ue	892	UE3-App3	3557.782837500712	2566.759508906116	Detection-Automobile
ue	893	UE3-App3	2343.536062328786	1984.1284717263247	Detection-Automobile
ue	894	UE3-App3	4459.254730147318	1835.459874576616	Detection-Automobile
ue	895	UE3-App3	3037.4100877367887	1151.494039986987	Detection-Automobile
ue	896	UE3-App3	4028.1808172141323	2269.9133681539247	Detection-Automobile
ue	897	UE3-App3	1668.3061737724815	283.1538008918388	Detection-Automobile
ue	898	UE3-App3	2961.9316475827923	149.09457757798305	Detection-Automobile
ue	899	UE3-App3	120.02163009716065	2762.1855809394206	Detection-Automobile
ue	900	UE3-App3	1545.2656305726025	810.4663184500366	Detection-Automobile
ue	901	UE3-App3	4220.279158353835	586.1304516456963	Detection-Automobile
ue	902	UE3-App3	4595.897884842576	218.07988549513865	Detection-Automobile
ue	903	UE3-App3	3897.279585971384	3011.082557395262	Detection-Automobile
ue	904	UE3-App3	3668.2243946583776	2531.4544802686046	Detection-Automobile
ue	905	UE3-App3	2304.1843349409814	3482.2644971665413	Detection-Automobile
ue	906	UE3-App3	4090.7099399170797	3700.1223133614717	Detection-Automobile
ue	907	UE3-App3	2204.405205162654	695.089924433091	Detection-Automobile
ue	908	UE3-App3	378.84521604019983	3598.8219942518276	Detection-Automobile
ue	909	UE3-App3	174.69143857257603	1352.7275987297035	Detection-Automobile
ue	910	UE3-App3	853.9308325023035	22.18213582777765	Detection-Automobile
ue	911	UE3-App3	4283.980046873978	469.48369489513703	Detection-Automobile
ue	912	UE3-App3	1569.3159438978605	1174.7365728349607	Detection-Automobile
ue	913	UE3-App3	4950.396649334718	373.5549313077038	Detection-Automobile
ue	914	UE3-App3	1076.5218323434012	2411.892464096592	Detection-Automobile
ue	915	UE3-App3	3797.2604185319483	1583.3290528619932	Detection-Automobile
ue	916	UE3-App3	3063.5680129949337	3960.288558364351	Detection-Automobile
ue	917	UE3-App3	996.2495811274944	329.4668990023252	Detection-Automobile
ue	918	UE3-App3	572.5018882436924	951.773029165181	Detection-Automobile
ue	919	UE3-App3	1136.1719743402248	301.2016018911488	Detection-Automobile
ue	920	UE3-App3	3179.7193875398475	168.1032103601414	Detection-Automobile
ue	921	UE3-App3	1877.604584318816	3112.5394059718583	Detection-Automobile
ue	922	UE3-App3	4140.312718656599	3518.7394400170283	Detection-Automobile
ue	923	UE3-App3	2175.000828516612	1488.1935188099917	Detection-Automobile
ue	924	UE3-App3	2971.0529128238454	2343.8453528878385	Detection-Automobile
ue	925	UE3-App3	3857.0298625117834	740.051678632674	Detection-Automobile
ue	926	UE3-App3	3800.4570284665697	1545.870263649596	Detection-Automobile
ue	927	UE3-App3	1572.4166244836842	1335.2656382142013	Detection-Automobile
ue	928	UE3-App3	1957.3755225798307	1489.6316359296925	Detection-Automobile
ue	929	UE3-App3	4386.05797767222	1089.9893951675365	Detection-Automobile
ue	930	UE3-App3	1293.3710660853571	3152.616027048481	Detection-Automobile
ue	931	UE3-App3	2548.7239560639787	648.8096445170014	Detection-Automobile
ue	932	UE3-App3	585.8992272149862	1551.5979734743034	Detection-Automobile
ue	933	UE3-App3	226.86976241204644	2136.482759509995	Detection-Automobile
ue	934	UE3-App3	841.029407395766	1363.35727226521	Detection-Automobile
ue	935	UE3-App3	1139.4338639539615	1361.0667221403698	Detection-Automobile
ue	936	UE3-App3	2483.8997867259977	902.3317254854164	Detection-Automobile
ue	937	UE3-App3	3869.451815158784	3483.9467074576723	Detection-Automobile
ue	938	UE3-App3	1686.413165765	3224.182732074993	Detection-Automobile
ue	939	UE3-App3	3757.6727445874003	3135.8265915277207	Detection-Automobile
ue	940	UE3-App3	1333.996700477741	3358.225398303456	Detection-Automobile
ue	941	UE3-App3	605.3378822111864	2293.8062259467956	Detection-Automobile
ue	942	UE3-App3	1132.6389542185495	2382.701680342557	Detection-Automobile
ue	943	UE3-App3	247.18296439616313	3039.321897851721	Detection-Automobile
ue	944	UE3-App3	4675.854810308506	920.490294057438	Detection-Automobile
ue	945	UE3-App3	2109.40666248865	2912.427048325087	Detection-Automobile
ue	946	UE3-App3	3479.0423770786015	50.92767094164778	Detection-Automobile
ue	947	UE3-App3	4027.5233435731852	2152.7778192756095	Detection-Automobile
ue	948	UE3-App3	3597.9578009645898	1309.4565707018935	Detection-Automobile
ue	949	UE3-App3	697.2341085177209	2892.045431651408	Detection-Automobile
ue	950	UE3-App3	2723.4347761262784	199.9809908624441	Detection-Automobile
ue	951	UE3-App3	1642.9066366340764	981.8330965519838	Detection-Automobile
ue	952	UE3-App3	3518.4115845460406	1650.5373688300392	Detection-Automobile
ue	953	UE3-App3	3155.0247368560113	1500.533655395135	Detection-Automobile
ue	954	UE3-App3	2485.2946574572534	2311.2521957788463	Detection-Automobile
ue	955	UE3-App3	1388.0818734331156	2457.028815508048	Detection-Automobile
ue	956	UE3-App3	720.7846865244509	1017.8609898112406	Detection-Automobile
ue	957	UE3-App3	552.3766278626583	1932.1800819015284	Detection-Automobile
ue	958	UE3-App3	4879.358920284061	2122.4837671618284	Detection-Automobile
ue	959	UE3-App3	3674.657292617418	1255.266112668446	Detection-Automobile
ue	960	UE3-App3	3227.769685467015	2253.2087163632577	Detection-Automobile
ue	961	UE3-App3	1140.3101435849408	3595.017874353739	Detection-Automobile
ue	962	UE3-App3	2372.463640146153	3055.8480574064424	Detection-Automobile
ue	963	UE3-App3	69.50200659725579	2583.3685264095443	Detection-Automobile
ue	964	UE3-App3	4763.092139601933	3886.040123462456	Detection-Automobile
ue	965	UE3-App3	3402.8784494695906	871.3877232588688	Detection-Automobile
ue	966	UE3-App3	2908.1327207199374	1814.5904086465912	Detection-Automobile
ue	967	UE3-App3	146.79691947828346	1769.5080780005294	Detection-Automobile
ue	968	UE3-App3	3289.4009666344446	526.3165002116766	Detection-Automobile
ue	969	UE3-App3	3473.0180066946405	3914.678719736969	Detection-Automobile
ue	970	UE3-App3	2735.4026269600577	1298.0137462195578	Detection-Automobile
ue	971	UE3-App3	3556.290722860588	984.7821957615904	Detection-Automobile
ue	972	UE3-App3	4982.975059130451	2721.343356102873	Detection-Automobile
ue	973	UE3-App3	715.4176468185278	3827.0727165903468	Detection-Automobile
ue	974	UE3-App3	1354.1522266949773	3740.8182772628365	Detection-Automobile
ue	975	UE3-App3	4583.2883102791875	3310.1690464640365	Detection-Automobile
ue	976	UE3-App3	1605.6877840611069	3817.05823773585	Detection-Automobile
ue	977	UE3-App3	304.90150435568825	1892.080807528162	Detection-Automobile
ue	978	UE3-App3	1266.8402442794932	56.37131812047636	Detection-Automobile
ue	979	UE3-App3	316.78015357917536	346.4812708246788	Detection-Automobile
ue	980	UE3-App3	878.2869341385581	2657.3187244446603	Detection-Automobile
ue	981	UE3-App3	3682.2142595392256	3334.3506796370834	Detection-Automobile
ue	982	UE3-App3	2002.2447989922607	2440.2595016072823	Detection-Automobile
ue	983	UE3-App3	4652.856797644251	1448.7501337156127	Detection-Automobile
ue	984	UE3-App3	1609.6377829492742	2154.929838326363	Detection-Automobile
ue	985	UE3-App3	3962.784544883335	3235.283743134511	Detection-Automobile
ue	986	UE3-App3	3270.2774561328383	557.4253798071888	Detection-Automobile
ue	987	UE3-App3	4149.688780257379	3467.224651268159	Detection-Automobile
ue	988	UE3-App3	3964.7988611926794	3449.75670758967	Detection-Automobile
ue	989	UE3-App3	4141.1692285876725	523.6614941379623	Detection-Automobile
ue	990	UE3-App3	4187.383761874904	1420.2270903575509	Detection-Automobile
ue	991	UE3-App3	2968.77888421652	3192.325120241413	Detection-Automobile
ue	992	UE3-App3	4856.545590869253	3082.884545468957	Detection-Automobile
ue	993	UE3-App3	2585.0059086090055	2460.54839765113	Detection-Automobile
ue	994	UE3-App3	1918.0917705256834	3065.503199140561	Detection-Automobile
ue	995	UE3-App3	4124.176275325525	134.34327582607006	Detection-Automobile
ue	996	UE3-App3	2835.1892282902004	1344.9513219004266	Detection-Automobile
ue	997	UE3-App3	4952.651894339623	3166.464209472352	Detection-Automobile
ue	998	UE3-App3	2146.766162070153	3877.9646642528023	Detection-Automobile
ue	999	UE3-App3	2446.991982301748	39.66630147452854	Detection-Automobile
ue	1000	UE3-App3	3402.275679362266	1559.7071498542978	Detection-Automobile
ue	1001	UE3-App3	3226.342004277367	901.8305517123353	Detection-Automobile
ue	1002	UE3-App3	3779.4742449939954	1778.0582886704226	Detection-Automobile
ue	1003	UE3-App3	3903.3239234625903	729.4585387585801	Detection-Automobile
ue	1004	UE3-App3	2957.5831662444602	3219.681255536433	Detection-Automobile
ue	1005	UE3-App3	3187.715331108143	2647.3130333474305	Detection-Automobile
ue	1006	UE3-App3	3946.9912660943432	1038.266070783273	Detection-Automobile
ue	1007	UE3-App3	4911.261657947916	87.4973095765456	Detection-Automobile
ue	1008	UE3-App3	3683.263177226508	378.2753866079844	Detection-Automobile
ue	1009	UE3-App3	3535.8591391204095	820.6519617834638	Detection-Automobile
ue	1010	UE3-App3	4412.59512050857	111.1100161207011	Detection-Automobile
ue	1011	UE3-App3	3162.6109898390537	3115.9470419788963	Detection-Automobile
ue	1012	UE3-App3	2625.7792258124327	1725.2574827433284	Detection-Automobile
ue	1013	UE3-App3	931.7332234175736	183.99177910375457	Detection-Automobile
ue	1014	UE3-App3	673.4808637085437	886.2916738025009	Detection-Automobile
ue	1015	UE3-App3	3611.6012636602236	632.8603238221453	Detection-Automobile
ue	1016	UE3-App3	2572.8990095141644	2600.61033278715	Detection-Automobile
ue	1017	UE3-App3	650.9450333594426	904.568254557724	Detection-Automobile
ue	1018	UE3-App3	2921.94407574685	940.9171375925602	Detection-Automobile
ue	1019	UE3-App3	3105.0213618746975	3247.1261089860013	Detection-Automobile
ue	1020	UE3-App3	4393.179312444769	3763.5561359570934	Detection-Automobile
ue	1021	UE3-App3	3246.9915436727233	203.2875457878487	Detection-Automobile
ue	1022	UE3-App3	1080.8528937373121	1918.0942283975144	Detection-Automobile
ue	1023	UE3-App3	4920.285112254905	2924.4471418982957	Detection-Automobile
ue	1024	UE3-App3	3033.4953962234963	3967.803185624899	Detection-Automobile
ue	1025	UE3-App3	3784.8330412774194	1062.7500882389095	Detection-Automobile
ue	1026	UE3-App3	843.083395145834	900.1220480177822	Detection-Automobile
ue	1027	UE3-App3	2242.829532498137	1923.822278061993	Detection-Automobile
ue	1028	UE3-App3	2718.739157964295	389.7646502690582	Detection-Automobile
ue	1029	UE3-App3	2410.6319264098347	1481.9541263317478	Detection-Automobile
ue	1030	UE3-App3	2893.4534669735403	434.39709316630166	Detection-Automobile
ue	1031	UE3-App3	3991.0424473764815	1010.9548863860973	Detection-Automobile
ue	1032	UE3-App3	3522.8284672971063	3418.1808131778876	Detection-Automobile
ue	1033	UE3-App3	2577.2120266751867	3438.251478380584	Detection-Automobile
ue	1034	UE3-App3	38.456633976130504	3606.1858769685095	Detection-Automobile
ue	1035	UE3-App3	3766.2290135109793	3547.823676835144	Detection-Automobile
ue	1036	UE3-App3	1223.219263304506	625.4989672872107	Detection-Automobile
ue	1037	UE3-App3	2517.219824354113	3169.0104759389374	Detection-Automobile
ue	1038	UE3-App3	2051.537342261195	2837.0525909568564	Detection-Automobile
ue	1039	UE3-App3	1736.436549773368	481.6329823265955	Detection-Automobile
ue	1040	UE3-App3	1682.9850936273494	393.6301529851325	Detection-Automobile
ue	1041	UE3-App3	4473.559787779292	1279.7307303376508	Detection-Automobile
ue	1042	UE3-App3	4036.1847596451958	524.6972391922158	Detection-Automobile
ue	1043	UE3-App3	4720.449792030073	3177.596393697267	Detection-Automobile
ue	1044	UE3-App3	3351.180428260655	3114.093681101091	Detection-Automobile
ue	1045	UE3-App3	4656.361107262003	2956.9350557768025	Detection-Automobile
ue	1046	UE3-App3	2149.5169402991046	91.63019270696229	Detection-Automobile
ue	1047	UE3-App3	2214.7445510387356	2882.401632739891	Detection-Automobile
ue	1048	UE3-App3	2721.1853912926385	1923.912221517	Detection-Automobile
ue	1049	UE3-App3	4033.4135378603705	268.70838160635947	Detection-Automobile
ue	1050	UE3-App3	2317.837165791454	1799.2562607549373	Detection-Automobile
ue	1051	UE3-App3	4691.028867939217	496.8439619180072	Detection-Automobile
ue	1052	UE3-App3	2019.870605544333	2245.423587524941	Detection-Automobile
ue	1053	UE3-App3	3607.4156739256227	273.9598258251805	Detection-Automobile
ue	1054	UE3-App3	2528.276696376103	598.6033330356836	Detection-Automobile
ue	1055	UE3-App3	2954.348155327226	1893.733626392668	Detection-Automobile
ue	1056	UE3-App3	2820.057330085554	2080.601713630853	Detection-Automobile
ue	1057	UE3-App3	3271.683085535539	840.1581179065834	Detection-Automobile
ue	1058	UE3-App3	1117.4945731561047	3984.0271084095452	Detection-Automobile
ue	1059	UE3-App3	1188.049195743756	2039.6644585160352	Detection-Automobile
ue	1060	UE3-App3	1485.5523932092385	2287.9260253424345	Detection-Automobile
ue	1061	UE3-App3	689.2895176466499	703.781118933274	Detection-Automobile
ue	1062	UE3-App3	1021.9986072944139	606.6286522589306	Detection-Automobile
ue	1063	UE3-App3	384.8877252674757	1790.533560775645	Detection-Automobile
ue	1064	UE3-App3	4687.916263488892	2011.4446424609375	Detection-Automobile
ue	1065	UE3-App3	2044.7032347258826	2464.301886658092	Detection-Automobile
ue	1066	UE3-App3	969.0260976298173	2153.6130281748483	Detection-Automobile
ue	1067	UE3-App3	3594.4171126833157	3666.6446267783963	Detection-Automobile
ue	1068	UE3-App3	307.63797515426967	120.57269241456024	Detection-Automobile
ue	1069	UE3-App3	1855.9341110172159	1436.8095051059088	Detection-Automobile
ue	1070	UE3-App3	3642.763739904211	550.9620911153377	Detection-Automobile
ue	1071	UE3-App3	3688.902374051444	2947.745501900826	Detection-Automobile
ue	1072	UE3-App3	917.644938308915	214.70546238457854	Detection-Automobile
ue	1073	UE3-App3	1577.1384244941275	3765.0529720339437	Detection-Automobile
ue	1074	UE3-App3	771.9115861046919	1780.0371187776705	Detection-Automobile
ue	1075	UE3-App3	4607.883189578368	3771.5568287439773	Detection-Automobile
ue	1076	UE3-App3	3813.3935846972354	1499.9029433561413	Detection-Automobile
ue	1077	UE3-App3	2970.6833832753614	48.315421381241485	Detection-Automobile
ue	1078	UE3-App3	2590.4258487031866	2016.0673005751378	Detection-Automobile
ue	1079	UE3-App3	4701.959377465562	3310.9907362596314	Detection-Automobile
